filing_amount,employee_count,filing_frequency_per_year,amount_change_pct,days_between_filings,same_tin_filing_count,is_round_amount,is_anomaly,anomaly_type
2534410.0,100,10,-15.375268778297597,28,1,0,0,normal
50196.0,45,10,-17.701633758116042,29,1,0,0,normal
841852.0,51,11,-19.868486081366903,32,1,0,0,normal
6050735.0,89,15,23.784889787120484,27,1,0,0,normal
654229.0,12,15,47.644416060286204,31,1,0,0,normal
604558.0,99,15,29.454323240497544,31,1,0,0,normal
971213.0,54,13,7.344725368350559,35,1,0,0,normal
2643797.0,33,13,19.12207416112264,26,1,0,0,normal
2515515.0,40,10,-28.6122876375633,25,1,0,0,normal
242484.0,98,13,-8.952613954922619,32,1,0,0,normal
1353179.0,13,10,30.634084626854985,28,1,0,0,normal
402740.0,24,11,-3.990479798864939,35,1,0,0,normal
2351105.0,29,13,4.199880230661407,27,1,0,0,normal
314638.0,27,15,-11.17505176748579,30,1,0,0,normal
348349000.0,3523,41,1998.0348774938295,0,2,1,1,ghost_employee
1834879.0,16,14,41.777195561655574,27,1,0,0,normal
634305.0,78,11,19.851925501374353,35,1,0,0,normal
6306228.0,66,15,16.231823018337444,29,1,0,0,normal
973468000.0,0,34,1450.0387610977436,419,4,1,1,duplicate_filing
836390.0,43,10,45.75460832691233,28,1,0,0,normal
0.0,0,45,-68.35512395143651,0,2,0,1,amount_spike
2003990.0,12,11,10.524273733418681,35,1,0,0,normal
241150.0,40,11,19.29107143030783,27,1,0,0,normal
2703023.0,42,13,-26.325253805085662,32,1,0,0,normal
6410807.0,58,11,-11.716877316850642,32,1,0,0,normal
148221.0,55,12,-14.592608570081413,25,1,0,0,normal
3130700.0,73,13,-23.366455922220332,32,1,0,0,normal
174621.0,5,14,-17.53647036647334,31,1,0,0,normal
2098383.0,60,12,3.4720455702040525,34,1,0,0,normal
1914612.0,1,13,25.61496199490746,29,1,0,0,normal
448999.0,3444,0,-57.889348374362896,0,8,0,1,duplicate_filing
988303000.0,0,0,533.5416449438129,602,3,1,1,tin_reuse
0.0,4609,0,-67.87133378086749,886,7,0,1,ghost_employee
1141185.0,33,12,22.76658312968025,34,1,0,0,normal
5516860.0,86,15,-16.433554188881345,25,1,0,0,normal
3522845.0,73,14,23.149143548709986,30,1,0,0,normal
1514558.0,31,10,-29.132503152996236,30,1,0,0,normal
2190487.0,91,14,32.16775385142255,30,1,0,0,normal
8524500.0,32,12,29.559222036507826,34,1,0,0,normal
0.0,0,0,-99.0,0,4,0,1,tin_reuse
0.0,0,0,-99.0,0,2,0,1,round_number_fraud
139114000.0,2292,26,-99.0,508,7,1,1,ghost_employee
1404191.0,82,14,-29.538758982437372,25,1,0,0,normal
0.0,0,0,914.4297893109049,0,2,0,1,tin_reuse
792950.0,0,0,-99.0,550,4,0,1,amount_spike
1199462.0,54,12,-4.2157170907152235,26,1,0,0,normal
5054316.0,40,13,14.8700353940783,26,1,0,0,normal
2341305.0,70,15,36.28480624917974,28,1,0,0,normal
5775200.0,80,13,-5.2344718650657,25,1,0,0,normal
1995983.0,76,10,-6.679911306295896,32,1,0,0,normal
2337122.0,78,11,25.787555976688957,34,1,0,0,normal
4025465.0,29,11,45.44910342822766,27,1,0,0,normal
952806.0,55,10,15.325099510017552,33,1,0,0,normal
3027408.0,49,14,40.952848834086254,27,1,0,0,normal
1070115.0,79,14,-20.54561532435711,34,1,0,0,normal
4126238.0,94,15,48.24678090665722,32,1,0,0,normal
2258298.0,65,15,3.946295795459008,31,1,0,0,normal
5067203.0,38,14,28.666875019203914,30,1,0,0,normal
1205380.0,85,12,18.03705448425351,32,1,0,0,normal
1327102.0,89,15,33.383412841392406,35,1,0,0,normal
90055.0,60,12,-27.28049890257939,31,1,0,0,normal
436737.0,94,11,32.42735950646397,28,1,0,0,normal
517146.0,31,12,7.410094006257168,29,1,0,0,normal
5233528.0,93,11,4.72029119655965,33,1,0,0,normal
3394795.0,58,10,5.740543750455544,35,1,0,0,normal
4711578.0,48,12,37.209216596269,25,1,0,0,normal
2825210.0,20,10,47.84406450981467,28,1,0,0,normal
581487.0,1,15,-3.418405941751253,32,1,0,0,normal
1763120.0,81,14,12.02298396066665,25,1,0,0,normal
8180790.0,100,15,45.39437005306864,34,1,0,0,normal
860876.0,100,13,1.8680725207906974,28,1,0,0,normal
547852.0,761,0,-59.83078026744378,410,3,0,1,round_number_fraud
2180811.0,11,12,29.27076237323056,28,1,0,0,normal
705153.0,11,14,36.130872662105546,29,1,0,0,normal
1220748.0,82,14,47.725998097473465,29,1,0,0,normal
1021677.0,16,10,26.260893011001095,27,1,0,0,normal
1513380.0,41,14,0.17052724338066483,29,1,0,0,normal
945721.0,93,10,47.593782315843654,29,1,0,0,normal
668026000.0,0,0,-68.616897129129,0,2,1,1,amount_spike
576297.0,13,12,39.96373942675548,31,1,0,0,normal
137724.0,87,14,-23.87014477800672,32,1,0,0,normal
806646.0,0,0,-54.00767454320755,0,3,0,1,tin_reuse
993142000.0,765,0,-68.4563363099875,492,3,1,1,tin_reuse
5580137.0,62,15,-9.458967500156696,26,1,0,0,normal
3618663.0,45,12,-5.997403664790333,26,1,0,0,normal
414943.0,32,11,44.68839584855385,30,1,0,0,normal
165911.0,97,12,29.679803621589585,26,1,0,0,normal
1067515.0,25,10,25.220346567868106,31,1,0,0,normal
1447057.0,92,12,10.717724203834898,30,1,0,0,normal
943519000.0,1969,0,-99.0,0,5,1,1,duplicate_filing
49753.0,51,15,4.812868007022388,31,1,0,0,normal
1973362.0,87,13,8.835594956442478,35,1,0,0,normal
338268000.0,1726,32,-62.4806095514831,0,4,1,1,amount_spike
1701387.0,86,12,-14.293209932172166,30,1,0,0,normal
167862.0,67,12,-26.857862503815007,31,1,0,0,normal
1835462.0,77,15,-9.400312520872482,31,1,0,0,normal
3035175.0,27,11,43.405072364665344,26,1,0,0,normal
0.0,4016,0,-99.0,0,6,0,1,ghost_employee
2093207.0,47,10,44.38550806383965,26,1,0,0,normal
3925495.0,31,14,24.091287693099375,27,1,0,0,normal
3420098.0,51,11,-4.573520670811952,28,1,0,0,normal
1617754.0,47,13,29.74304305634135,26,1,0,0,normal
646170.0,0,0,503.89969591573947,0,6,0,1,sudden_zero_filing
5154571.0,84,14,-16.403062779752304,30,1,0,0,normal
613468000.0,1502,24,-99.0,0,3,1,1,duplicate_filing
8152570.0,42,14,-20.17039939826408,28,1,0,0,normal
181809.0,48,11,-1.8220249225077012,27,1,0,0,normal
1577941.0,59,15,-19.0171207676189,29,1,0,0,normal
2405030.0,82,10,31.713828606998938,25,1,0,0,normal
228581.0,58,15,9.714254194532359,31,1,0,0,normal
1527970.0,79,14,-16.14440257697104,33,1,0,0,normal
695615.0,50,14,-17.116120569251187,26,1,0,0,normal
951271.0,77,13,-29.6873186755575,33,1,0,0,normal
2067633.0,83,15,46.85555398381278,35,1,0,0,normal
1166814.0,30,11,47.6760600308415,27,1,0,0,normal
309446.0,18,12,-17.30261036391388,31,1,0,0,normal
8401828.0,72,15,-12.812928919349254,33,1,0,0,normal
355284.0,33,10,-6.511317883517968,27,1,0,0,normal
3018850.0,70,12,8.14523240755257,34,1,0,0,normal
519037000.0,3975,30,-99.0,1000,7,1,1,ghost_employee
987835.0,42,11,30.45289298879689,28,1,0,0,normal
576645.0,17,12,-6.0875011468952955,29,1,0,0,normal
2821302.0,36,15,-0.06325297433054544,34,1,0,0,normal
931040.0,1,14,22.167359410146794,34,1,0,0,normal
775845.0,34,13,-19.09672694385124,33,1,0,0,normal
2734289.0,86,13,-27.792889528503643,31,1,0,0,normal
860143.0,92,10,-21.7174925172821,31,1,0,0,normal
424539.0,39,11,22.750254173722446,32,1,0,0,normal
276862.0,79,12,13.835462883726436,32,1,0,0,normal
1469596.0,75,11,4.372052620143393,30,1,0,0,normal
1473139.0,97,15,48.245094822874606,28,1,0,0,normal
754598.0,0,24,-54.38914425574685,0,3,0,1,duplicate_filing
1746299.0,17,12,-15.845121368101065,26,1,0,0,normal
0.0,2101,45,1236.6712491762157,560,8,0,1,sudden_zero_filing
290142.0,75,10,-16.597917488129383,26,1,0,0,normal
252268.0,1615,0,-61.62926017687441,0,3,0,1,sudden_zero_filing
79075.0,23,11,-6.028060883781006,33,1,0,0,normal
0.0,2408,0,1236.0784087978432,788,3,0,1,sudden_zero_filing
37191.0,66,14,33.695935955961254,30,1,0,0,normal
362641.0,87,10,13.308368519881249,26,1,0,0,normal
186053.0,24,11,21.68932489163535,33,1,0,0,normal
976384.0,6,10,47.09780011924387,34,1,0,0,normal
1230249.0,89,12,16.227808761989465,26,1,0,0,normal
0.0,2422,33,-99.0,0,3,0,1,duplicate_filing
1725139.0,65,12,11.691055708873066,28,1,0,0,normal
530803.0,18,14,44.50025539702855,32,1,0,0,normal
2169761.0,81,13,-24.047359624379645,29,1,0,0,normal
10514013.0,24,15,35.74497077881372,30,1,0,0,normal
5141076.0,77,12,34.25584702784005,26,1,0,0,normal
729129.0,86,15,9.734580547578986,25,1,0,0,normal
194894.0,11,15,21.536826911427895,25,1,0,0,normal
428128.0,52,11,42.21887013276296,34,1,0,0,normal
1974411.0,61,11,-13.840384324964123,25,1,0,0,normal
2809153.0,12,12,-4.357289950203594,33,1,0,0,normal
1147933.0,32,10,48.67405632649232,35,1,0,0,normal
510123.0,60,10,0.030636852929273317,26,1,0,0,normal
325124.0,15,10,37.52641016241115,33,1,0,0,normal
1948708.0,44,14,-9.456824900263623,26,1,0,0,normal
2593481.0,50,12,23.71310507098329,30,1,0,0,normal
309499000.0,0,0,-99.0,0,7,1,1,amount_spike
0.0,539,0,771.75175331946,562,4,0,1,round_number_fraud
6733580.0,73,15,-4.8609596012279255,35,1,0,0,normal
1973662.0,65,10,21.33864139275243,32,1,0,0,normal
2190826.0,42,10,49.267980724652304,34,1,0,0,normal
460235.0,0,32,-72.30301755655445,0,4,0,1,ghost_employee
111338.0,6,14,40.27471963731723,25,1,0,0,normal
1087076.0,42,13,19.05797692592988,26,1,0,0,normal
2428101.0,25,11,-23.139225007553456,32,1,0,0,normal
2850292.0,50,13,-6.954965581173589,28,1,0,0,normal
1194633.0,1,12,15.114085566206164,34,1,0,0,normal
2141211.0,56,12,-28.353645494048408,26,1,0,0,normal
199233000.0,3578,0,-50.21631539031012,0,6,1,1,duplicate_filing
494499.0,64,12,16.33754150362865,30,1,0,0,normal
2505128.0,26,14,-14.94315619165051,33,1,0,0,normal
3703320.0,56,13,28.633894155510035,30,1,0,0,normal
1673439.0,32,12,43.49312869442869,33,1,0,0,normal
468881.0,0,24,-56.08004868845412,971,7,0,1,amount_spike
554394.0,8,10,17.857793846339646,25,1,0,0,normal
501648.0,63,15,32.120943978572775,26,1,0,0,normal
1112675.0,32,15,-16.175830169283874,30,1,0,0,normal
1581717.0,11,15,29.24918277068943,34,1,0,0,normal
371641.0,57,13,3.4899312844877457,30,1,0,0,normal
1587196.0,58,14,38.77278880243759,29,1,0,0,normal
995423.0,56,15,33.717361075427775,25,1,0,0,normal
948504000.0,4135,34,-99.0,758,8,1,1,sudden_zero_filing
1689483.0,46,10,17.606863612500092,26,1,0,0,normal
3855018.0,79,10,47.62460580173658,26,1,0,0,normal
2163237.0,34,10,25.416997002623447,34,1,0,0,normal
825123.0,83,12,-5.099101152415599,34,1,0,0,normal
2104882.0,48,11,36.2604219374216,31,1,0,0,normal
1614390.0,79,13,35.335130558004465,28,1,0,0,normal
7482457.0,87,10,6.598997056888734,31,1,0,0,normal
1039390.0,46,15,-17.86055574008823,29,1,0,0,normal
411140.0,31,10,37.02119051032287,30,1,0,0,normal
1811457.0,2,13,43.68535870445302,30,1,0,0,normal
145917.0,17,12,-0.49847319298689285,25,1,0,0,normal
1161305.0,30,13,-12.100935979308744,25,1,0,0,normal
1966003.0,95,14,-26.095186546804776,26,1,0,0,normal
9615977.0,59,10,31.12139092470879,31,1,0,0,normal
472143.0,78,15,-11.685328270122362,27,1,0,0,normal
12447.0,60,15,46.65430751290123,27,1,0,0,normal
851091.0,65,10,37.029595909911734,28,1,0,0,normal
7014158.0,13,11,-3.1626876260726533,29,1,0,0,normal
3496806.0,1,10,23.721305720384493,33,1,0,0,normal
461929.0,100,11,21.49144388899576,25,1,0,0,normal
0.0,2756,39,-66.40506958352967,0,3,0,1,ghost_employee
365221.0,2301,0,-51.8481893677119,871,3,0,1,tin_reuse
3008021.0,34,14,44.69044264153683,28,1,0,0,normal
688481.0,20,10,-2.4302308856772754,34,1,0,0,normal
914622.0,67,13,30.133832134681995,31,1,0,0,normal
2106587.0,27,15,-26.228353853528557,27,1,0,0,normal
1148476.0,71,15,32.51684636682079,25,1,0,0,normal
211083.0,20,10,36.5454457406896,30,1,0,0,normal
619948.0,87,10,41.81598373284595,30,1,0,0,normal
271201.0,2097,0,-58.59979016951016,711,7,0,1,tin_reuse
1995801.0,61,13,28.949710958136137,34,1,0,0,normal
955833.0,45,11,2.8780963726728146,26,1,0,0,normal
774819000.0,3504,46,-99.0,748,4,1,1,tin_reuse
3333410.0,93,11,-13.344763520691938,25,1,0,0,normal
0.0,2392,26,1987.0009241818348,597,2,0,1,amount_spike
1958723.0,58,15,29.495989179522304,26,1,0,0,normal
0.0,0,0,-99.0,839,3,0,1,ghost_employee
0.0,0,0,616.6895930482627,431,5,0,1,sudden_zero_filing
267346000.0,3288,37,1565.09955987035,961,3,1,1,ghost_employee
2014257.0,18,13,31.801510874045732,33,1,0,0,normal
1715214.0,24,15,18.033578400707498,27,1,0,0,normal
492786.0,40,12,12.30437549578933,33,1,0,0,normal
54943.0,99,13,17.88553465432132,31,1,0,0,normal
1291555.0,52,12,-5.050514213241133,34,1,0,0,normal
1823286.0,22,14,15.345496594913882,29,1,0,0,normal
2885725.0,22,15,31.696511683133927,30,1,0,0,normal
609967.0,34,14,26.27152602698014,26,1,0,0,normal
1052459.0,94,14,-8.770825458145008,32,1,0,0,normal
5943394.0,72,11,-18.40007116594662,28,1,0,0,normal
630041.0,35,15,15.838278411818116,29,1,0,0,normal
3122100.0,86,12,12.869427981237394,33,1,0,0,normal
2196366.0,100,14,33.28493408682717,29,1,0,0,normal
806692.0,90,12,-15.830089975563686,35,1,0,0,normal
312677.0,96,14,-22.55594059424152,27,1,0,0,normal
124105.0,9,11,-13.76150382202865,34,1,0,0,normal
913177000.0,2807,0,-99.0,670,7,1,1,amount_spike
2039308.0,19,12,27.951468569695038,26,1,0,0,normal
1174967.0,2,13,33.517792504189565,32,1,0,0,normal
2210467.0,8,14,47.00322549127773,32,1,0,0,normal
562026.0,79,14,27.986431845341386,29,1,0,0,normal
1015503.0,7,15,8.310175146854625,28,1,0,0,normal
3403628.0,12,15,32.65314319167466,34,1,0,0,normal
1602599.0,21,14,44.78787045721306,34,1,0,0,normal
1437046.0,93,11,40.668294977042834,30,1,0,0,normal
372747.0,3136,24,-99.0,0,4,0,1,amount_spike
1244619.0,65,12,1.6223780927407034,35,1,0,0,normal
158151.0,91,13,44.077539540563166,35,1,0,0,normal
2523953.0,40,11,35.44172436320734,26,1,0,0,normal
737746.0,47,13,39.47984148597155,30,1,0,0,normal
0.0,0,33,-73.62712541726708,667,4,0,1,ghost_employee
3226020.0,12,11,22.435206259656,27,1,0,0,normal
818991.0,4618,0,806.7107023176063,0,2,0,1,round_number_fraud
1479609.0,92,11,-28.09593618083081,34,1,0,0,normal
2131031.0,24,11,26.980127715815485,27,1,0,0,normal
5130909.0,9,13,4.13789177390025,34,1,0,0,normal
3440822.0,88,13,39.663436729012574,28,1,0,0,normal
356100.0,22,13,26.599192862964216,32,1,0,0,normal
2311992.0,3,15,-29.428257585563244,35,1,0,0,normal
510472.0,89,12,16.426954065920533,31,1,0,0,normal
2201619.0,77,12,17.297945629490656,26,1,0,0,normal
500233.0,43,11,-25.85625820269285,27,1,0,0,normal
591995.0,26,13,28.308809553654385,31,1,0,0,normal
513737.0,8,13,8.045614740062689,30,1,0,0,normal
718904.0,3,11,20.38678532022567,29,1,0,0,normal
415403.0,10,14,28.170759237031106,30,1,0,0,normal
2820036.0,64,11,-28.495212859070822,30,1,0,0,normal
7904063.0,21,10,1.7319403949196754,35,1,0,0,normal
3024042.0,71,12,40.33815015927816,30,1,0,0,normal
344781.0,77,12,33.87665532075652,25,1,0,0,normal
1489876.0,27,15,1.3451499067437283,32,1,0,0,normal
8450103.0,65,12,32.536872373954786,34,1,0,0,normal
6078153.0,20,15,36.10833616976478,35,1,0,0,normal
2634974.0,92,13,40.11909269579691,33,1,0,0,normal
39290.0,4,13,20.594319509510434,30,1,0,0,normal
4410991.0,93,11,12.418845501234436,29,1,0,0,normal
2660472.0,5,12,-16.02546592936384,28,1,0,0,normal
1117631.0,33,10,4.573568003753159,28,1,0,0,normal
46046.0,82,11,9.728119917039074,29,1,0,0,normal
4538590.0,6,15,40.92368234343485,35,1,0,0,normal
118794.0,84,14,-6.4958090758918345,25,1,0,0,normal
1178757.0,79,11,18.16816264970018,32,1,0,0,normal
1656275.0,11,10,44.48366359626404,33,1,0,0,normal
221385.0,45,14,-28.0217309348824,30,1,0,0,normal
384246.0,38,14,30.56946661896486,33,1,0,0,normal
100090.0,14,12,9.954800586600506,26,1,0,0,normal
2288140.0,97,14,7.035892896629207,34,1,0,0,normal
3765973.0,10,12,25.850365126847706,31,1,0,0,normal
3554954.0,18,14,-20.829082766166856,35,1,0,0,normal
2008721.0,75,10,20.284252204338415,31,1,0,0,normal
672438.0,2,12,25.90155510764609,31,1,0,0,normal
532099.0,100,14,25.326818810549305,34,1,0,0,normal
2988611.0,77,10,-5.6185626372844055,30,1,0,0,normal
3335494.0,24,14,-5.841699159987908,32,1,0,0,normal
18399213.0,63,13,-7.746927677116027,31,1,0,0,normal
3025692.0,36,13,28.79880391065754,32,1,0,0,normal
3522577.0,27,15,5.462149442034594,31,1,0,0,normal
1021906.0,84,15,-20.917370263104544,31,1,0,0,normal
931070.0,48,11,-5.143092232425843,32,1,0,0,normal
0.0,3076,0,909.3210965257016,0,2,0,1,round_number_fraud
180867.0,22,15,43.91288805238817,33,1,0,0,normal
2375900.0,35,14,23.355812891209823,26,1,0,0,normal
119390.0,12,15,-19.66083643111827,26,1,0,0,normal
3355247.0,60,12,26.021508908330375,26,1,0,0,normal
2330195.0,73,13,-22.2820460831867,34,1,0,0,normal
650663.0,17,11,32.296494543939254,25,1,0,0,normal
150284.0,33,12,34.29332416860254,33,1,0,0,normal
3883679.0,62,15,-29.30007963840703,25,1,0,0,normal
98322.0,24,13,11.391951229428244,30,1,0,0,normal
2645434.0,53,15,-6.951810024032561,30,1,0,0,normal
2269280.0,87,13,-25.139550002022126,27,1,0,0,normal
4216440.0,81,12,35.91149675426122,35,1,0,0,normal
1050711.0,78,15,-19.472419666143388,25,1,0,0,normal
2411339.0,74,13,-18.070002119814355,28,1,0,0,normal
2557139.0,67,15,5.013957009525299,25,1,0,0,normal
1066093.0,89,11,-13.353118999140683,29,1,0,0,normal
657701.0,30,14,5.157345501177801,30,1,0,0,normal
105857.0,23,14,41.4858047092884,25,1,0,0,normal
6186103.0,93,12,1.1506537797776488,34,1,0,0,normal
6274244.0,72,12,-7.7198129880867405,27,1,0,0,normal
456699.0,89,11,22.721706854424326,33,1,0,0,normal
2538870.0,36,14,41.74455719952461,26,1,0,0,normal
2279645.0,38,13,17.95731965019143,29,1,0,0,normal
799854.0,45,11,41.654597813219965,35,1,0,0,normal
1034312.0,82,10,36.92014739479259,31,1,0,0,normal
0.0,0,0,-60.90544026219329,0,5,0,1,round_number_fraud
2634216.0,71,11,20.06928042655973,31,1,0,0,normal
762342.0,1,14,-18.204461843231297,27,1,0,0,normal
267811.0,66,14,-21.720462203787818,34,1,0,0,normal
0.0,0,29,715.4565776754391,0,8,0,1,ghost_employee
3799701.0,67,11,14.495675876761169,35,1,0,0,normal
596840.0,70,14,21.855250951568905,29,1,0,0,normal
2223487.0,86,11,-12.830849477193375,28,1,0,0,normal
1404761.0,94,12,3.9978073563092664,31,1,0,0,normal
172893.0,1268,0,1905.0292251534956,632,8,0,1,round_number_fraud
2525317.0,88,11,-23.54504240802366,29,1,0,0,normal
893792.0,39,12,5.727917034165046,27,1,0,0,normal
2516453.0,34,14,42.650648719329126,35,1,0,0,normal
9414634.0,34,12,-16.77600985254463,27,1,0,0,normal
1910291.0,58,11,-27.45257960654601,32,1,0,0,normal
3937592.0,47,15,-25.8234152050861,28,1,0,0,normal
1162319.0,35,11,-18.395382920373294,25,1,0,0,normal
4397006.0,7,13,22.699475887078805,35,1,0,0,normal
576113.0,82,13,9.000920798280333,31,1,0,0,normal
971997.0,98,12,46.34393245443765,30,1,0,0,normal
1175952.0,63,10,28.17544980859728,30,1,0,0,normal
544114.0,30,12,49.66556502722672,33,1,0,0,normal
2913709.0,76,10,-15.25221213898349,33,1,0,0,normal
9685370.0,76,12,32.506267830670026,25,1,0,0,normal
1813508.0,38,15,36.52459946781255,31,1,0,0,normal
6080815.0,22,13,45.12896224162196,33,1,0,0,normal
139481.0,0,0,-99.0,0,4,0,1,sudden_zero_filing
2817863.0,42,13,-20.732658582880276,32,1,0,0,normal
4574720.0,58,11,-25.650629950243005,32,1,0,0,normal
2373874.0,3,10,-21.01283821689605,30,1,0,0,normal
819762.0,51,13,6.76991276293905,29,1,0,0,normal
928913.0,6,13,6.263761946840731,29,1,0,0,normal
613351.0,78,14,33.21532398944619,34,1,0,0,normal
3088797.0,63,10,26.07937776956792,32,1,0,0,normal
1475299.0,95,15,11.219611199089016,28,1,0,0,normal
984750.0,0,0,1967.429532705027,629,2,0,1,amount_spike
1317146.0,16,12,26.54863853036212,35,1,0,0,normal
0.0,0,30,904.2092919997544,0,2,0,1,amount_spike
2494095.0,48,15,-27.692930224687125,29,1,0,0,normal
1456635.0,94,14,-21.333798902538355,34,1,0,0,normal
2429771.0,73,14,6.9972641636578885,27,1,0,0,normal
2065248.0,18,13,12.014632248278872,34,1,0,0,normal
4764587.0,31,15,23.025215610888623,33,1,0,0,normal
4156500.0,13,15,-26.88051675584939,27,1,0,0,normal
0.0,0,0,-62.63599550707609,663,5,0,1,duplicate_filing
650482.0,3833,32,-99.0,0,2,0,1,sudden_zero_filing
2220680.0,57,11,-4.165653387165289,32,1,0,0,normal
2677731.0,65,15,-26.282915159804396,32,1,0,0,normal
1408980.0,23,11,-28.67998413370545,27,1,0,0,normal
1300217.0,24,13,25.3036772646459,30,1,0,0,normal
2334677.0,22,13,32.28624341469475,35,1,0,0,normal
153080.0,16,15,-8.687522279258797,29,1,0,0,normal
876421.0,1799,38,-99.0,535,5,0,1,duplicate_filing
2129678.0,66,15,-7.991152758960645,25,1,0,0,normal
2434382.0,39,13,43.4832189862543,30,1,0,0,normal
1170951.0,98,10,19.100383747211296,33,1,0,0,normal
2356676.0,69,13,32.503452077930646,34,1,0,0,normal
207098.0,89,12,30.53117035455447,31,1,0,0,normal
1915123.0,73,10,31.062583623828843,32,1,0,0,normal
997246.0,3,12,-10.68534686795897,34,1,0,0,normal
0.0,0,39,1310.641742160049,0,7,0,1,round_number_fraud
1304815.0,33,10,16.946816170212145,32,1,0,0,normal
107678.0,24,11,-4.582672085434083,33,1,0,0,normal
0.0,4389,44,-72.04728812132524,758,8,0,1,amount_spike
1326386.0,21,13,11.495550223377975,32,1,0,0,normal
3630794.0,38,12,33.76495447038208,35,1,0,0,normal
1241309.0,10,13,-5.0551158048337825,31,1,0,0,normal
1643138.0,58,14,31.65674780479503,29,1,0,0,normal
21516.0,99,13,-20.351401437103995,32,1,0,0,normal
7283444.0,22,11,6.211511716744624,26,1,0,0,normal
290623.0,93,14,38.543248115630576,28,1,0,0,normal
1583181.0,67,13,15.097812431503229,34,1,0,0,normal
0.0,1821,30,-51.08081093847752,514,5,0,1,round_number_fraud
78360.0,50,11,-16.362420493732543,30,1,0,0,normal
2674465.0,78,11,-14.640397836612982,31,1,0,0,normal
6870434.0,65,12,-6.751291614879058,32,1,0,0,normal
3204470.0,24,14,-9.66869233366107,26,1,0,0,normal
886501.0,90,11,-25.330386136097136,29,1,0,0,normal
105374.0,9,14,-17.468297779362423,35,1,0,0,normal
655405.0,3931,45,1269.6082019011897,0,6,0,1,ghost_employee
113014.0,79,11,40.044211144423,32,1,0,0,normal
489357.0,54,15,12.803005543773835,29,1,0,0,normal
732153.0,84,10,27.0389947864181,31,1,0,0,normal
1917473.0,13,14,-6.754459254054687,30,1,0,0,normal
102578000.0,3994,31,636.7791694395723,782,6,1,1,amount_spike
2310185.0,82,14,37.79815448171226,29,1,0,0,normal
0.0,4995,46,-99.0,883,2,0,1,tin_reuse
394020.0,79,11,41.55270440451548,26,1,0,0,normal
4355546.0,24,13,-16.500634328831048,29,1,0,0,normal
2272990.0,73,12,44.34121985128509,35,1,0,0,normal
618337.0,1585,32,1204.121060298075,784,7,0,1,sudden_zero_filing
434560.0,2,13,-4.452715579308801,26,1,0,0,normal
1578217.0,52,13,-15.518542883193032,32,1,0,0,normal
720309.0,78,15,16.26783540013335,25,1,0,0,normal
1267511.0,18,11,19.382094718721746,26,1,0,0,normal
651024.0,2,11,1.997154992174206,29,1,0,0,normal
2945380.0,39,12,-27.969706249933964,27,1,0,0,normal
4890550.0,79,12,0.5863930778935433,25,1,0,0,normal
795780.0,67,12,14.832355559320696,26,1,0,0,normal
642954.0,23,11,13.019438519430679,30,1,0,0,normal
79070.0,18,11,36.99244594178839,28,1,0,0,normal
4668798.0,11,15,9.00833235578073,29,1,0,0,normal
9651148.0,82,13,-14.849302521035943,34,1,0,0,normal
1564465.0,6,12,13.110819013825648,31,1,0,0,normal
1297090.0,85,12,-11.691220797728299,35,1,0,0,normal
1344692.0,78,11,-23.56920991090856,27,1,0,0,normal
4084007.0,5,14,23.867236866905927,29,1,0,0,normal
458743.0,83,10,30.44000737934242,29,1,0,0,normal
1801332.0,51,10,31.31617199155565,31,1,0,0,normal
1509723.0,92,14,18.43262045761322,30,1,0,0,normal
1418962.0,41,11,41.016969366517515,34,1,0,0,normal
1305842.0,69,14,37.13075702269103,31,1,0,0,normal
1457080.0,6,14,2.372931438702544,26,1,0,0,normal
905822.0,4148,44,1557.796029092059,485,7,0,1,round_number_fraud
1432058.0,42,12,-4.55623599208743,29,1,0,0,normal
5155325.0,60,10,1.746063256059898,33,1,0,0,normal
3177987.0,95,12,14.169224930780253,33,1,0,0,normal
758113.0,48,13,-7.313820867068756,28,1,0,0,normal
3852017.0,91,12,-5.345814775049263,26,1,0,0,normal
786487.0,47,11,7.822659286226568,25,1,0,0,normal
5339849.0,45,13,-17.05155110970603,31,1,0,0,normal
1966189.0,69,10,13.186538253329765,30,1,0,0,normal
8709427.0,76,11,-27.87899431879073,33,1,0,0,normal
1025148.0,14,13,27.524047351892563,29,1,0,0,normal
5223405.0,6,13,48.03603749646521,31,1,0,0,normal
1670810.0,26,11,-10.899678775755799,30,1,0,0,normal
3444521.0,27,14,11.65713381865465,28,1,0,0,normal
196200.0,75,11,22.068878504435517,30,1,0,0,normal
1441669.0,74,15,-16.832890807569605,35,1,0,0,normal
26033.0,51,13,4.7817691098877475,28,1,0,0,normal
1896014.0,90,10,-27.202826996209772,25,1,0,0,normal
0.0,0,47,-99.0,0,6,0,1,round_number_fraud
3495895.0,33,12,25.525968447295597,34,1,0,0,normal
1003450.0,19,13,25.582599929726783,31,1,0,0,normal
329676.0,94,14,31.052592572569466,27,1,0,0,normal
2847519.0,20,11,35.03876619139997,34,1,0,0,normal
510398.0,1780,26,1796.4579916946466,0,4,0,1,amount_spike
2801248.0,25,11,12.441641107130252,26,1,0,0,normal
109329.0,97,13,40.616715360971426,25,1,0,0,normal
779053000.0,0,0,-99.0,0,5,1,1,duplicate_filing
29152.0,71,11,-22.386999172777333,27,1,0,0,normal
513677.0,41,15,-11.89915402370076,34,1,0,0,normal
390063.0,63,12,-24.279400921806904,25,1,0,0,normal
